ticker,n_test,cand_cov,cand_score,base_cov_local,base_score_local,k_local,long_target_inverted,short_target_inverted,false_long_rr_pass,false_short_rr_pass
NKE,276,0.5108695652173914,2.9036663949275363,0.7210144927536232,2.158034393474841,0.6487493504409273,2,0,0,0
NLSN,276,0.4782608695652174,2.390853079710144,0.6666666666666666,1.6074470650075945,0.6129333323731023,2,0,0,0
NOC,276,0.4963768115942029,10.548907065217389,0.6956521739130435,7.177007413261851,0.632323986623297,4,0,0,0
NOV,276,0.427536231884058,2.7604727355072463,0.6521739130434783,1.9147777430727355,0.621648858041028,2,1,0,0
NRG,276,0.48188405797101447,1.968063586956522,0.6992753623188406,1.2905979423466079,0.6480335861059654,3,0,0,0
NSC,276,0.5144927536231884,7.328126086956519,0.6884057971014492,5.632633109837106,0.6251923014725177,3,0,0,0
NTAP,276,0.5144927536231884,2.7317897644927536,0.6811594202898551,1.9361624376938553,0.5560624276698956,2,0,0,0
NTRS,276,0.5144927536231884,4.36907463768116,0.7101449275362319,3.173351420745469,0.5930895501041382,1,1,0,0
NUE,276,0.532608695652174,4.297125905797102,0.7028985507246377,2.993997603650827,0.6290646951935486,2,0,0,0
NVDA,276,0.6485507246376812,15.090378985507245,0.6739130434782609,11.444422541295554,0.6240230533389917,0,0,0,0
NWL,276,0.5144927536231884,3.7226642210144942,0.7318840579710145,2.953795206363516,0.6340728119058651,1,2,0,0
NWS,276,0.5289855072463768,0.7354196557971012,0.6702898550724637,0.5423873931691503,0.5706091930468508,0,0,0,0
NWSA,276,0.5072463768115942,0.7026027173913043,0.6739130434782609,0.515408091501345,0.5579726253361067,2,0,0,0
O,276,0.4528985507246377,2.74239411231884,0.677536231884058,1.862219359812222,0.617160937300095,0,0,0,0
OKE,276,0.4855072463768116,3.3616019021739127,0.6811594202898551,2.413302889127877,0.6249318153761882,0,1,0,0
OMC,276,0.5579710144927537,3.536150815217393,0.7391304347826086,2.681025694425378,0.6682620740499673,1,0,0,0
ORCL,276,0.5,1.9958307971014484,0.7101449275362319,1.4296329425991097,0.635136281671162,0,0,0,0
ORLY,276,0.4601449275362319,18.012168478260865,0.6847826086956522,11.865861347880854,0.5920914746241928,3,0,0,0
OXY,276,0.4673913043478261,3.271081431159419,0.6847826086956522,2.3043666813521377,0.6122866009971947,4,0,0,0
PAYX,276,0.4528985507246377,2.4758246376811606,0.6231884057971014,1.7941797224724825,0.5819393849112897,2,0,0,0
PBCT,276,0.5688405797101449,0.8393910326086959,0.7427536231884058,0.6014297035818927,0.6060270121737895,2,1,0,0
PCAR,276,0.48188405797101447,3.7095072463768144,0.6557971014492754,2.7232779421686195,0.603607422055159,0,1,0,0
PCG,276,0.5181159420289855,2.9627001811594194,0.7355072463768116,2.1387812781732767,0.6356732465817141,1,2,0,0
PCLN,276,0.4963768115942029,87.63237364130437,0.7463768115942029,62.491357429604406,0.6320795544480643,2,0,0,0
PDCO,276,0.47101449275362317,2.609515851449276,0.6376811594202898,1.814629600153273,0.5592410845618108,0,0,0,0
PEG,276,0.4782608695652174,1.7326244565217395,0.7282608695652174,1.2072958695886498,0.6494720773606711,3,0,0,0
PEP,276,0.5108695652173914,3.187733605072463,0.644927536231884,2.291403329548518,0.6139337989363983,2,0,0,0
PFE,276,0.572463768115942,1.2246537137681157,0.7427536231884058,0.8298455237464261,0.5779264803635369,3,0,0,0
PFG,276,0.4927536231884058,2.993054891304349,0.75,2.1808779479492184,0.67078932024687,1,0,0,0
PG,276,0.4746376811594203,2.6428413043478254,0.7391304347826086,1.8961943726526567,0.6313981176027798,1,1,0,0
PGR,276,0.5289855072463768,1.8127406702898559,0.644927536231884,1.3046905708917333,0.6252409268442776,1,0,0,0
PH,276,0.4782608695652174,7.992837952898553,0.6811594202898551,5.695696941945475,0.615823458158726,4,0,0,0
PHM,276,0.5036231884057971,1.4144142210144928,0.677536231884058,1.0184606395227445,0.5940409186737492,2,0,0,0
PKG,276,0.4855072463768116,5.746637590579711,0.677536231884058,3.919534972256394,0.601081059327481,2,0,0,0
PKI,276,0.5108695652173914,2.8375653079710137,0.7282608695652174,2.018065719178638,0.6464396566249678,2,0,0,0
PLD,276,0.4420289855072464,2.7265246376811576,0.6557971014492754,1.908601219076263,0.6140974745614083,3,1,0,0
PM,276,0.4855072463768116,4.599959963768115,0.6195652173913043,3.1833022758652256,0.5919805418359408,1,0,0,0
PNC,276,0.5797101449275363,5.901883695652174,0.7355072463768116,4.454027775939636,0.6611044491091681,0,0,0,0
PNR,276,0.5362318840579711,3.196170199275361,0.7391304347826086,2.3165850492910183,0.6714117161778496,2,0,0,0
PNW,276,0.4528985507246377,2.9192183876811604,0.7028985507246377,2.009574753371836,0.6423457936250777,0,0,0,0
PPG,276,0.5,4.353130887681158,0.7427536231884058,3.33826661478371,0.6679373810198883,5,0,0,0
PPL,276,0.5144927536231884,1.1829527173913044,0.75,0.8394918270826803,0.6625961680725219,0,0,0,0
PRGO,276,0.5579710144927537,6.39431331521739,0.7391304347826086,4.5042402818350595,0.6124816261849434,3,1,0,0
PRU,276,0.5507246376811594,5.181551449275365,0.7536231884057971,3.799115499270558,0.6713104468147488,2,0,0,0
PSA,276,0.5217391304347826,10.41063387681159,0.7210144927536232,7.01417003399768,0.6105988581873273,1,0,0,0
PSX,276,0.4528985507246377,3.9175801630434783,0.6702898550724637,2.674696062324508,0.6060492230079909,2,0,0,0
PVH,276,0.4855072463768116,6.505245289855073,0.6956521739130435,4.721879315102156,0.599291474374981,1,0,0,0
PWR,276,0.48188405797101447,2.197354076086956,0.6702898550724637,1.536172392495661,0.6006289957831817,2,0,0,0
PX,276,0.5471014492753623,5.414689221014493,0.6630434782608695,4.018358354093175,0.6361000320985072,4,0,0,0
PXD,276,0.4782608695652174,12.77636467391304,0.6811594202898551,8.786348696913661,0.6038225408511102,2,1,0,0
QCOM,276,0.5362318840579711,3.6070596014492753,0.6956521739130435,2.630063890292486,0.6138465667975556,3,2,0,0
RCL,276,0.47101449275362317,6.800390036231881,0.7210144927536232,4.858697161905061,0.6832454680766624,1,0,0,0
RE,276,0.5181159420289855,13.171705072463766,0.6992753623188406,8.807047393125957,0.6081441847455129,4,1,0,0
REG,276,0.4673913043478261,3.6336523550724635,0.6630434782608695,2.3564187352776775,0.6165530414368819,0,0,0,0
REGN,276,0.5072463768115942,34.024934329710135,0.6702898550724637,23.556550610565573,0.6292575305269943,3,0,0,0
RF,276,0.5398550724637681,0.9173395833333331,0.7463768115942029,0.6520077597347631,0.6415759673135444,1,1,0,0
RHI,276,0.4855072463768116,2.983711231884058,0.6847826086956522,2.1470544010034636,0.6295376783057136,2,0,0,0
RHT,276,0.5760869565217391,5.040254166666665,0.7572463768115942,3.738037222387056,0.6291300635720597,1,0,0,0
RJF,276,0.5181159420289855,4.400587771739129,0.6992753623188406,3.0889004086584437,0.6584915717388383,2,1,0,0
RL,276,0.5181159420289855,6.384454981884059,0.6557971014492754,4.346371830962708,0.5682286718222151,2,2,0,0
RMD,276,0.4891304347826087,4.139572192028988,0.6159420289855072,3.0567157024003992,0.5823132720119254,1,0,0,0
ROK,276,0.5434782608695652,7.782625815217387,0.6811594202898551,6.153893682400134,0.6128186136420519,2,0,0,0
ROP,276,0.5289855072463768,8.271952083333334,0.6992753623188406,6.258465581034235,0.6211732106573048,0,0,0,0
ROST,276,0.5543478260869565,3.729769746376814,0.6376811594202898,2.651111364316186,0.5955304321347381,0,0,0,0
RRC,276,0.4746376811594203,2.519325543478261,0.6920289855072463,1.7071485778933029,0.62963396023174,0,1,0,0
RSG,276,0.5,1.9929861413043497,0.6739130434782609,1.4222211382179901,0.6041692021688133,2,0,0,0
RTN,276,0.4963768115942029,6.47399492753623,0.6920289855072463,4.508956442784402,0.6164478661878958,3,0,0,0
SBAC,276,0.40942028985507245,7.370174818840581,0.6739130434782609,4.948099267764244,0.5520572634107528,4,0,0,0
SBUX,276,0.5072463768115942,2.7019457427536233,0.7028985507246377,1.7710543398066392,0.6412938363220756,2,0,0,0
SCG,276,0.4673913043478261,4.080728079710144,0.7101449275362319,2.956344927420948,0.6553761991961765,0,2,0,0
SCHW,276,0.4927536231884058,2.5519849637681165,0.717391304347826,1.8802299527507724,0.6386394375086754,1,0,0,0
SEE,276,0.4673913043478261,2.173745471014494,0.6992753623188406,1.5192868061628402,0.6197972605650832,1,0,0,0
SHW,276,0.5217391304347826,13.91190615942029,0.677536231884058,10.822293584221024,0.6150211712364387,3,0,0,0
SIG,276,0.5,7.447616666666666,0.7065217391304348,5.1749343466098425,0.580090617999002,1,0,0,0
SJM,276,0.5181159420289855,5.743033423913043,0.6847826086956522,4.100236880592888,0.5838622713815885,2,0,0,0
SLB,276,0.45652173913043476,4.04413695652174,0.677536231884058,2.6115498888791224,0.6253540696278133,2,0,0,0
SLG,276,0.5289855072463768,4.959757608695651,0.6702898550724637,3.4206155489340007,0.5855421841936285,0,1,0,0
SNA,276,0.47101449275362317,8.644666213768119,0.717391304347826,5.963777270632699,0.6432498179123475,2,0,0,0
SNI,276,0.6086956521739131,3.6210607789855067,0.7463768115942029,2.6070616506639976,0.5931200364166075,4,1,0,0
SNPS,276,0.5362318840579711,3.1527794384057963,0.6594202898550725,2.262870284859403,0.5675391770887778,3,0,0,0
SO,276,0.4963768115942029,1.7215778079710142,0.6811594202898551,1.2089539282550696,0.6222880771778306,0,0,0,0
SPG,276,0.47101449275362317,9.26061077898551,0.6557971014492754,6.375673114345042,0.6108509421553151,0,0,0,0
SPGI,276,0.4855072463768116,6.474539130434791,0.6956521739130435,4.571580655713632,0.6284753685556526,1,0,0,0
SRCL,276,0.4963768115942029,4.263097101449278,0.6702898550724637,3.12428504722493,0.5501696387866336,2,1,0,0
SRE,276,0.4782608695652174,4.06020525362319,0.7355072463768116,2.8943576773450403,0.6124212834236967,0,0,0,0
STI,276,0.532608695652174,3.163042572463768,0.7355072463768116,2.2288864875666623,0.6478213470379443,0,1,0,0
STT,276,0.5144927536231884,4.312272735507247,0.7028985507246377,3.2150170845136534,0.6405670669996374,1,0,0,0
STX,276,0.5688405797101449,3.5795389492753618,0.7246376811594203,2.7022883335578527,0.5894419242522091,1,0,0,0
STZ,276,0.5398550724637681,7.536402173913042,0.7463768115942029,5.8511050267140625,0.6216544877431401,2,0,0,0
SWK,276,0.4963768115942029,5.734047644927539,0.7065217391304348,4.090476898279033,0.6136685911165657,2,0,0,0
SWKS,276,0.4963768115942029,6.96090117753623,0.6666666666666666,5.319440954007729,0.6250540977660343,3,0,0,0
SYK,276,0.463768115942029,5.795510869565221,0.717391304347826,4.096168129296996,0.6388041041902066,4,0,0,0
SYMC,276,0.5217391304347826,1.8363427536231878,0.6594202898550725,1.3100807649099158,0.5350680334784758,2,0,0,0
SYY,276,0.5543478260869565,2.1287623188405793,0.7065217391304348,1.691080838942081,0.5897095016574753,1,0,0,0
T,276,0.4746376811594203,1.8605878623188388,0.6268115942028986,1.2922443108617074,0.5986587582170627,0,0,0,0
TAP,276,0.5,4.156904166666667,0.7101449275362319,2.8525354197479085,0.6345764842038898,0,2,0,0
TDG,276,0.5144927536231884,17.315401086956513,0.6594202898550725,11.778284260961046,0.5570884622830465,0,1,0,0
TEL,276,0.5398550724637681,3.3196890398550725,0.7101449275362319,2.4549250272399346,0.629996789106559,1,0,0,0
TGT,276,0.4927536231884058,4.82636322463768,0.677536231884058,3.2840276652353872,0.6029225868632395,3,0,0,0
TIF,276,0.4891304347826087,5.2557860507246374,0.6847826086956522,3.6942120714051305,0.6340660413103482,2,0,0,0
TJX,276,0.4746376811594203,3.619650905797102,0.6992753623188406,2.5095756220045047,0.6414956666054629,1,0,0,0
TMK,276,0.6014492753623188,2.5287313405797125,0.7463768115942029,1.812777110653381,0.6332541141437303,1,0,0,0
TMO,276,0.47101449275362317,8.093017481884056,0.7065217391304348,5.715484308608381,0.6387171402718593,1,1,0,0
TPR,276,0.4963768115942029,2.577860960144928,0.6884057971014492,1.890534342647803,0.5933934246291296,0,0,0,0
TRIP,276,0.4891304347826087,3.99295588768116,0.7101449275362319,2.8684064472808974,0.5684200419541715,3,1,0,0
TROW,276,0.5072463768115942,4.241121467391304,0.6956521739130435,3.062021759929762,0.6097891350231546,1,0,0,0
TRV,276,0.4963768115942029,4.834362047101447,0.7210144927536232,3.341343173827509,0.6464463706089958,1,0,0,0
TSCO,276,0.4927536231884058,4.734215307971016,0.6702898550724637,3.129123654126022,0.6198595319784925,1,0,0,0
TSN,276,0.4673913043478261,3.4087162137681153,0.7028985507246377,2.422232781517937,0.6290465881430976,0,0,0,0
TSS,276,0.5471014492753623,2.977839764492754,0.7427536231884058,2.072297207943151,0.6406973648564552,2,0,0,0
TWX,276,0.5036231884057971,2.9052965579710146,0.7318840579710145,1.9826118873243586,0.5914621799245439,0,0,0,0
TXN,276,0.4855072463768116,4.325647101449277,0.6666666666666666,3.226286169549049,0.6219886775990229,1,0,0,0
TXT,276,0.4420289855072464,2.593980072463767,0.7101449275362319,1.7858879423760392,0.6588238116768188,1,0,0,0
UAA,276,0.4673913043478261,2.2248761775362325,0.7210144927536232,1.5008349678403048,0.6170468631419433,1,0,0,0
UAL,276,0.4746376811594203,5.746922192028983,0.6884057971014492,4.1139611424695985,0.6359052917891325,1,0,0,0
UDR,276,0.4963768115942029,1.4053926630434788,0.717391304347826,1.006045342219557,0.595593390367844,2,0,0,0
UHS,276,0.48188405797101447,6.995486231884059,0.6956521739130435,4.7157362627900445,0.6026374699418611,4,0,0,0
ULTA,276,0.5434782608695652,16.92110887681159,0.6521739130434783,12.536972169898764,0.5703395253330409,1,0,0,0
UNH,276,0.5217391304347826,8.204594746376813,0.6992753623188406,5.7190271800867905,0.6101232483808007,1,0,0,0
UNM,276,0.5688405797101449,2.328206521739131,0.7463768115942029,1.6414481211820031,0.6743313961807728,2,0,0,0
UNP,276,0.532608695652174,5.395575905797103,0.7318840579710145,3.986907529259596,0.6629241546863214,2,0,0,0
UPS,276,0.4601449275362319,5.205447373188407,0.6268115942028986,3.513818181458322,0.6038731104802364,1,0,0,0
URI,276,0.5398550724637681,10.137156793478264,0.677536231884058,7.298150656733922,0.6239417872710639,1,1,0,0
USB,276,0.5579710144927537,2.1615349637681165,0.7427536231884058,1.4499043008831967,0.6479163694604825,1,0,0,0
UTX,276,0.5253623188405797,4.2060894927536205,0.7065217391304348,3.0615763807477396,0.6374923009798313,1,0,0,0
V,276,0.5108695652173914,3.675969927536231,0.7101449275362319,2.6774579521441844,0.6581685105318332,2,0,0,0
VAR,276,0.463768115942029,5.1431577898550715,0.7028985507246377,3.756663615306061,0.6061035816874335,2,0,0,0
VFC,276,0.44565217391304346,3.2474056159420286,0.6702898550724637,2.157893054206111,0.6090180266022462,2,0,0,0
VIAB,276,0.4891304347826087,2.9677165760869557,0.6884057971014492,2.1399938431734022,0.5732871787641536,2,0,0,0
VLO,276,0.4963768115942029,3.6590978260869576,0.6811594202898551,2.6003901182488858,0.6029403165377938,4,0,0,0
VMC,276,0.463768115942029,8.524183876811595,0.6413043478260869,5.978296751925807,0.6126584494194478,0,0,0,0
VNO,276,0.47101449275362317,4.452077626811593,0.7246376811594203,3.123300776581242,0.6043367533869312,1,2,0,0
VRSK,276,0.5072463768115942,3.2872018115941994,0.6413043478260869,2.274124223887144,0.5303706267504975,1,0,0,0
VRSN,276,0.5036231884057971,4.048317753623189,0.6557971014492754,2.7713078887153473,0.5727612457321222,1,0,0,0
VRTX,276,0.4891304347826087,10.318615126811597,0.6956521739130435,7.658366680171577,0.595317078026665,1,0,0,0
VTR,276,0.4673913043478261,2.867963586956522,0.7065217391304348,2.001675904335506,0.6175913226890041,0,1,0,0
VZ,276,0.4601449275362319,2.351216666666667,0.6811594202898551,1.5748246620949702,0.6310449438026199,2,0,0,0
WAT,276,0.5036231884057971,7.743333786231884,0.6884057971014492,5.693586637305345,0.6172346716195991,1,0,0,0
WBA,276,0.5362318840579711,3.9087635869565207,0.7065217391304348,2.838656546455396,0.6238127845502994,2,0,0,0
WDC,276,0.5471014492753623,6.59850190217391,0.6956521739130435,4.835800076816412,0.6279252066422234,0,0,0,0
WEC,276,0.4963768115942029,2.1023285326086967,0.6956521739130435,1.44919772547762,0.6467661745684916,0,0,0,0
WFC,276,0.4384057971014493,2.915910235507247,0.7391304347826086,2.016541353349355,0.6795579805456111,1,0,0,0
WHR,276,0.5108695652173914,10.144847735507245,0.7065217391304348,7.2973719477119765,0.6115844248024812,1,0,0,0
WM,276,0.5144927536231884,2.234054166666666,0.6811594202898551,1.6279688401611818,0.6090144803022814,1,0,0,0
WMB,276,0.4927536231884058,1.675804347826087,0.6521739130434783,1.2308061392941545,0.5882132378617787,2,0,0,0
WMT,276,0.5108695652173914,3.5966499094202886,0.7065217391304348,2.5491664891392682,0.6000165370174846,0,0,0,0
WU,276,0.48188405797101447,1.0142691123188405,0.717391304347826,0.6844504115847521,0.6261852986115032,1,1,0,0
WY,276,0.5217391304347826,1.4570240942028965,0.7246376811594203,1.0551025823059432,0.6288160844573274,2,0,0,0
WYN,276,0.463768115942029,5.276029528985506,0.717391304347826,3.612433235345006,0.6477593504682543,3,0,0,0
WYNN,276,0.5217391304347826,10.624954347826083,0.7101449275362319,7.994947445803241,0.6173499904096055,0,0,0,0
XEC,276,0.4492753623188406,8.020611231884057,0.7210144927536232,5.595441522954477,0.6381229959032443,2,1,0,0
XEL,276,0.4782608695652174,1.4513161231884049,0.7065217391304348,1.0025418180052768,0.6482171781675637,1,0,0,0
XL,276,0.5362318840579711,2.095669474637681,0.6884057971014492,1.6360869033794176,0.6112063203172036,0,0,0,0
XLNX,276,0.5036231884057971,3.8852163043478263,0.677536231884058,2.8253514129587383,0.5931461918646324,1,0,0,0
XOM,276,0.4963768115942029,2.8385784420289837,0.677536231884058,2.051998861920594,0.6296151450566274,2,1,0,0
XRAY,276,0.4963768115942029,3.256573641304347,0.6992753623188406,2.2638205397079347,0.5906617015493205,2,0,0,0
XRX,276,0.5,1.7294288949275365,0.7282608695652174,1.2170793547105072,0.6301246789903457,0,3,0,0
XYL,276,0.4855072463768116,2.51534402173913,0.6884057971014492,1.8414610052708784,0.6303300302681386,4,1,0,0
YUM,276,0.4782608695652174,2.725304528985509,0.7210144927536232,1.8942300015622386,0.5992731760660417,1,0,0,0
ZBH,276,0.5362318840579711,5.926851902173911,0.7101449275362319,4.268622470752633,0.598808397500591,3,1,0,0
ZION,276,0.5253623188405797,2.7684969202898553,0.7137681159420289,1.9168289256742241,0.6260851360460004,1,0,0,0
ZTS,276,0.5181159420289855,2.5201589673913047,0.6847826086956522,1.7730975895377263,0.5900660448702005,3,0,0,0
